smiles,mol,tpsa,mol_w,qed,HBA,HBD,logP,MR
Cn1cnc(=N)c2nc[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB1B0>,70.35,149.070145224,0.5430676874077028,4,2,-0.22413000000000033,38.714400000000005
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB210>,86.35999999999999,419.1957396600007,0.5168382538865541,6,2,2.0019,122.33240000000005
Clc1cccc(c1)\C=N\N=C\c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB270>,24.72,276.02210368000027,0.5847494133954585,2,0,4.446400000000002,78.09200000000001
C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB2D0>,31.58,246.115698448,0.529941111882024,0,2,4.240000000000002,79.40340000000003
NC(C(O)=O)c1ccc(C(O)=O)c(c1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB330>,137.92000000000002,239.042987008,0.5868108272642046,7,4,0.16739999999999988,54.9248
N[C@@H](C(O)=O)c1ccc(C(O)=O)c(c1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB390>,137.92000000000002,239.042987008,0.5868108272642046,7,4,0.16739999999999988,54.9248
N[C@H](C(O)=O)c1ccc(C(O)=O)c(c1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB3F0>,137.92000000000002,239.042987008,0.5868108272642046,7,4,0.16739999999999988,54.9248
N[C@H](C(O)=O)c1cc(O)cc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB450>,103.78,183.053157768,0.5233137491273911,5,4,0.18220000000000008,44.33580000000001
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CN(Cc1cccc(F)c1)C2=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB4B0>,43.86000000000001,503.23843367200084,0.39314834954321654,4,0,5.268800000000005,139.10749999999987
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CN(Cc1cccc(F)c1)C2=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB510>,43.86000000000001,503.23843367200084,0.39314834954321654,4,0,5.268800000000005,139.10749999999987
O=C(\C=C\c1cccnc1)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB570>,42.85,210.07931294,0.5766326237327529,3,0,2.372700000000001,61.83850000000003
Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB5D0>,20.310000000000002,339.1998426720007,0.5361409391503051,2,0,4.743300000000004,99.27450000000006
Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB630>,20.310000000000002,339.1998426720007,0.5361409391503051,2,0,4.743300000000004,99.27450000000006
CC(=O)N1CC[N+](C)(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB690>,20.310000000000002,157.13353958409,0.450540488959508,1,0,-0.07509999999999994,44.09640000000002
Nc1ccc(cc1)C(=O)NCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB6F0>,92.42000000000002,194.06914218,0.5940584768895216,4,3,0.08319999999999972,50.82340000000001
Nc1ccc(cc1)C(=O)NCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB750>,92.42000000000002,194.06914218,0.5940584768895216,4,3,0.08319999999999972,50.82340000000001
Nc1ccc(cc1)C(=O)NCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB7B0>,92.42000000000002,194.06914218,0.5940584768895216,4,3,0.08319999999999972,50.82340000000001
Nc1ccc(cc1)C(=O)NCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB810>,92.42000000000002,194.06914218,0.5940584768895216,4,3,0.08319999999999972,50.82340000000001
Nc1ccc(cc1)C(=O)NCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB870>,92.42000000000002,194.06914218,0.5940584768895216,4,3,0.08319999999999972,50.82340000000001
NC(C(O)=O)c1ccc(C(O)=O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB8D0>,120.85000000000001,211.048072388,0.5652666586096156,6,4,0.1747999999999998,49.630300000000005
N[C@H](C(O)=O)c1ccc(C(O)=O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB930>,120.85000000000001,211.048072388,0.5652666586096156,6,4,0.1747999999999998,49.630300000000005
NC(=N)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB990>,61.900000000000006,169.040674936,0.44228347065319357,1,3,1.6453699999999998,46.988800000000005
CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DB9F0>,41.99,294.0593617800004,0.9191177125758974,3,1,4.174800000000003,79.77470000000004
C[N+]1(C)CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBA50>,26.3,324.1958054920907,0.63436354019487,2,0,3.600500000000002,95.68340000000006
OC[C@H]1O[C@@H](O[C@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBAB0>,268.67999999999995,504.1690349440007,0.15358856065902932,16,11,-7.572999999999989,101.25280000000001
Oc1ncnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBB10>,46.010000000000005,146.048012812,0.6095238473084024,3,1,1.3354,41.20280000000002
Cc1c(O)c(=O)n(-c2ccccc2)n1C,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBB70>,47.16,204.089877624,0.7580611064305888,4,1,1.1900199999999999,57.41180000000003
Ic1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBBD0>,32.34,420.0698612920006,0.7659566240672948,2,1,3.6856000000000027,101.36620000000003
Ic1cc(ncn1)-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBC30>,25.78,281.9653962240002,0.5934310766780979,2,0,2.7482000000000006,60.185000000000024
N[C@H](Cc1ccc(I)cc1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBC90>,63.32,290.97562656000025,0.8237344760298349,3,2,1.2456,58.47420000000001
COc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBCF0>,79.9,284.0684734840003,0.7560099167404621,5,2,2.8798000000000017,77.80160000000002
Cc1nc[nH]c1CCN,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBD50>,54.7,125.09529735199999,0.5936872051856075,2,2,0.21931999999999985,36.083099999999995
Cc1cc(=O)oc2c(C=O)c(O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBDB0>,67.51,204.042258736,0.5657365552492892,4,1,1.6195199999999998,54.27330000000003
CCC(=O)NC1CC(c2ccccc2)c2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBE10>,29.1,279.1623142920006,0.912451204503907,1,1,3.659500000000002,85.26970000000006
CCC(=O)NC1CC(c2ccccc2)c2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBE70>,29.1,279.1623142920006,0.912451204503907,1,1,3.659500000000002,85.26970000000006
Oc1ccc(cc1)S(O)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBED0>,74.6,173.998679672,0.6124372567864462,4,2,0.6389000000000001,37.921400000000006
Cl.C1NCc2ccccc2C1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBF30>,12.03,245.097127192,0.812700743413877,1,1,3.3435000000000015,73.68170000000003
C(CCc1ccccc1)CN1CCC(CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DBF90>,3.24,293.2143498640007,0.6854784689791693,1,0,4.888900000000005,94.23700000000007
C(CCc1ccccc1)CN1CCC(CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC030>,3.24,293.2143498640007,0.6854784689791693,1,0,4.888900000000005,94.23700000000007
CCCc1ccc(cc1)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC090>,37.3,164.083729624,0.7440125039511483,2,1,2.3373,47.396300000000025
N#Cc1ccncn1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC0F0>,49.57,105.03269709599999,0.47789945408529705,3,0,0.34827999999999987,26.746999999999996
CC(C)(C)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC150>,20.23,150.104465068,0.602501219487069,1,1,2.689700000000001,46.80680000000004
C1CCC2(CC1)CCNCC2,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC1B0>,12.03,153.151749608,0.5629075137744891,1,1,2.3203000000000005,47.621700000000025
Clc1ccc(cc1)C(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC210>,0.0,351.91468868800024,0.5403341220433435,0,0,6.495500000000002,85.03700000000002
Brc1c(Br)c(Br)c2[nH]nnc2c1Br,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC270>,41.57,430.69039543200006,0.5027847231791066,2,1,4.0079,64.6887
Brc1c(Br)c(Br)c2[nH]nnc2c1Br,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC2D0>,41.57,430.69039543200006,0.5027847231791066,2,1,4.0079,64.6887
NS(=O)(=O)c1ccc2NC(C3CC=CC3c2c1)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC330>,72.19,404.01941088400054,0.7443090297115795,3,2,3.9230000000000027,98.30890000000004
OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC390>,113.89000000000001,478.11648629600046,0.2057725918295869,6,1,6.024300000000005,134.08169999999996
OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC3F0>,113.89000000000001,478.11648629600046,0.2057725918295869,6,1,6.024300000000005,134.08169999999996
OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC450>,113.89000000000001,478.11648629600046,0.2057725918295869,6,1,6.024300000000005,134.08169999999996
OC(=O)C(\Cc1ccccc1[N+]([O-])=O)=N\Nc1nc(cs1)-c1ccc(Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC4B0>,117.72,449.99563122400036,0.29253148508850196,8,2,5.120300000000002,113.06389999999999
OC(=O)C(\Cc1ccccc1[N+]([O-])=O)=N\Nc1nc(cs1)-c1ccc(Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC510>,117.72,449.99563122400036,0.29253148508850196,8,2,5.120300000000002,113.06389999999999
Cn1cc(cn1)-c1ccc(cc1)S(=O)(=O)n1ccc(\C=C\C(=O)Nc2ccccc2N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC570>,112.01,447.1365105320006,0.3476898749936777,7,2,3.359700000000001,124.17790000000004
Cn1cc(cn1)-c1ccc(cc1)S(=O)(=O)n1ccc(\C=C\C(=O)Nc2ccccc2N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC5D0>,112.01,447.1365105320006,0.3476898749936777,7,2,3.359700000000001,124.17790000000004
Cn1cc(cn1)-c1ccc(cc1)S(=O)(=O)n1ccc(\C=C\C(=O)Nc2ccccc2N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC630>,112.01,447.1365105320006,0.3476898749936777,7,2,3.359700000000001,124.17790000000004
Cn1cc(cn1)-c1ccc(cc1)S(=O)(=O)n1ccc(\C=C\C(=O)Nc2ccccc2N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC690>,112.01,447.1365105320006,0.3476898749936777,7,2,3.359700000000001,124.17790000000004
CCn1c(O)nnc1-c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC6F0>,50.94,223.05123962,0.8502733752997439,4,1,2.324,57.80680000000003
Nc1nc2n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c(=O)sc2c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC750>,163.69,316.0477551040003,0.4004385289094638,10,5,-2.6600000000000006,71.92249999999999
NCC(=O)CCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC7B0>,80.39000000000001,131.058243148,0.5323930170518473,4,2,-0.6210000000000004,30.931199999999993
NCC(=O)CCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC810>,80.39000000000001,131.058243148,0.5323930170518473,4,2,-0.6210000000000004,30.931199999999993
Brc1cccc(c1)C1=NCC(=O)Nc2c1oc1ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC870>,54.6,354.0003896920003,0.7178282322386981,3,1,3.9848000000000017,89.49170000000001
Brc1cccc(c1)C1=NCC(=O)Nc2c1oc1ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC8D0>,54.6,354.0003896920003,0.7178282322386981,3,1,3.9848000000000017,89.49170000000001
NCCc1c[nH]c2ccc(cc12)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC930>,84.9,203.105862036,0.6878340145564996,2,3,0.7680000000000002,59.575
OCc1cncc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC990>,33.120000000000005,127.043342032,0.6023436147538465,2,1,0.713,30.117799999999995
Fc1c[nH]c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DC9F0>,65.72,130.017855556,0.482564502908463,2,2,-0.7977000000000001,27.641399999999994
Fc1c[nH]c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCA50>,65.72,130.017855556,0.482564502908463,2,2,-0.7977000000000001,27.641399999999994
Oc1ncc(F)cn1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCAB0>,46.010000000000005,114.022940936,0.527942768665267,3,1,0.3212999999999999,23.654799999999998
Oc1ncc(F)cn1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCB10>,46.010000000000005,114.022940936,0.527942768665267,3,1,0.3212999999999999,23.654799999999998
OCc1ccc(C=O)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCB70>,50.44,126.031694052,0.589595257065356,3,1,0.5844,30.01829999999999
OCc1ccc(C=O)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCBD0>,50.44,126.031694052,0.589595257065356,3,1,0.5844,30.01829999999999
OCc1ccc(C=O)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCC30>,50.44,126.031694052,0.589595257065356,3,1,0.5844,30.01829999999999
O[C@H]1CNC(=C)N[C@@H]1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCC90>,81.59,158.06914218,0.3718030145237263,5,4,-1.5354999999999992,37.708999999999996
CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCCF0>,43.7,341.23547923200084,0.7414736336132447,3,2,4.525300000000004,103.90960000000007
CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCD50>,43.7,341.23547923200084,0.7414736336132447,3,2,4.525300000000004,103.90960000000007
NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCDB0>,99.34,220.084792244,0.61514071449147,4,4,0.8279000000000003,59.278700000000015
NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCE10>,99.34,220.084792244,0.61514071449147,4,4,0.8279000000000003,59.278700000000015
Ic1cncc(OC[C@@H]2CCN2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCE70>,34.15,289.99161097200033,0.8551093256192467,3,1,1.4268999999999998,58.85670000000003
Ic1cncc(OC[C@@H]2CCN2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCED0>,34.15,289.99161097200033,0.8551093256192467,3,1,1.4268999999999998,58.85670000000003
Cc1ccc(C[N+](C)(C)C)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCF30>,13.14,154.12264055209,0.5918807181455862,1,0,1.7942200000000001,45.18140000000002
Cc1ccc(C[N+](C)(C)C)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DCF90>,13.14,154.12264055209,0.5918807181455862,1,0,1.7942200000000001,45.18140000000002
C[C@H]1NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD030>,58.2,114.042927432,0.4054845307664512,2,2,-0.7857000000000001,26.136399999999995
C[C@H]1NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD090>,58.2,114.042927432,0.4054845307664512,2,2,-0.7857000000000001,26.136399999999995
C[C@@H]1NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD0F0>,58.2,114.042927432,0.4054845307664512,2,2,-0.7857000000000001,26.136399999999995
OC(=O)c1cc(O)c2c(Cl)cc(Cl)cc2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD150>,70.42,256.96464838,0.824386673456965,4,2,2.9453999999999994,60.387100000000004
OC(=O)c1cc(O)c2c(Cl)cc(Cl)cc2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD1B0>,70.42,256.96464838,0.824386673456965,4,2,2.9453999999999994,60.387100000000004
COc1ccc(cc1)C1Oc2c(CC=C(C)C)c(O)cc(O)c2C(=O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD210>,93.06,368.12598836000046,0.6337362069693769,6,2,3.5006000000000026,98.60710000000005
O[C@@H]1[C@@H](CCl)O[C@H]([C@@H]1O)n1cnc2c(NC3CC4CCC3C4)ncnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD270>,105.32,379.14111724400067,0.6870645227194153,8,3,1.2847999999999997,94.82530000000003
O[C@@H]1[C@@H](CCl)O[C@H]([C@@H]1O)n1cnc2c(NC3CC4CCC3C4)ncnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD2D0>,105.32,379.14111724400067,0.6870645227194153,8,3,1.2847999999999997,94.82530000000003
Nc1cc2c3ccccc3ccc2c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD330>,26.02,243.104799416,0.35049979289946487,1,1,4.728400000000002,83.37240000000004
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD390>,83.63,216.056863244,0.5751021562580788,5,2,-0.5394000000000001,51.70320000000001
N(Cc1ccccc1)c1ncnc2nc[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD3F0>,66.49000000000001,225.10144535199998,0.7147392861192281,4,2,1.9649999999999999,65.45240000000001
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD450>,54.12,266.0822054000003,0.8934079331412859,2,2,2.5084999999999997,72.24840000000002
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD4B0>,54.12,266.0822054000003,0.8934079331412859,2,2,2.5084999999999997,72.24840000000002
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD510>,58.56,419.09574169200073,0.4375003781258354,3,2,4.372200000000005,97.21550000000005
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD570>,60.440000000000005,370.2144094400008,0.6841275510138303,4,0,4.185200000000004,101.79400000000005
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD5D0>,109.93,272.04669248400035,0.5073170415322874,7,2,-0.8693999999999988,62.36220000000001
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD630>,109.93,272.04669248400035,0.5073170415322874,7,2,-0.8693999999999988,62.36220000000001
OC(=O)c1cc(O)c2ccc(Cl)cc2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD690>,70.42,223.003620732,0.7782754450887107,4,2,2.292,55.37710000000001
OC(=O)c1cc(O)c2ccc(Cl)cc2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD6F0>,70.42,223.003620732,0.7782754450887107,4,2,2.292,55.37710000000001
CCCN(CCC)C1CCc2ccc(O)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD750>,23.47,247.19361442,0.8620217161645692,2,1,3.371500000000002,76.07480000000005
CCCN(CCC)C1CCc2ccc(O)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD7B0>,23.47,247.19361442,0.8620217161645692,2,1,3.371500000000002,76.07480000000005
CCCN(CCC)C1CCc2ccc(O)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD810>,23.47,247.19361442,0.8620217161645692,2,1,3.371500000000002,76.07480000000005
CCCN(C\C=C\I)C1CCc2ccc(O)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD870>,23.47,371.0746123240006,0.7937997878416254,2,1,3.9102000000000032,88.94380000000005
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD8D0>,89.68,482.19540531200073,0.35578332432727927,7,3,3.8449000000000018,136.9037
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3C(=O)C=C2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD930>,60.440000000000005,344.19875937600074,0.6816293019238052,4,0,3.629000000000003,92.65400000000005
COc1ccc2nc3CCCCc3c(N)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD990>,48.14,228.126263132,0.8159766081822483,3,1,2.7044000000000006,69.34940000000002
Cn1cnc2nc(O)nc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DD9F0>,84.06,166.049075432,0.5645455599797168,6,2,-0.22550000000000026,39.633600000000015
[O-][N+](=O)c1cccc2cn[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDA50>,71.82,163.0381764,0.5106665276804899,3,1,1.4710999999999999,42.74810000000001
[O-][N+](=O)c1cccc2cn[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDAB0>,71.82,163.0381764,0.5106665276804899,3,1,1.4710999999999999,42.74810000000001
[O-][N+](=O)c1cccc2cn[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDB10>,71.82,163.0381764,0.5106665276804899,3,1,1.4710999999999999,42.74810000000001
O=C1N2CCCCC=C2Nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDB70>,32.34,214.110613068,0.7195321190365553,2,1,2.579600000000001,63.03520000000003
Nc1ncnc2n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c(Br)nc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDBD0>,154.84000000000003,406.96303180200033,0.4319524091021701,11,3,-0.054900000000000004,78.00250000000001
Nc1nc(O)c2nc(Br)n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDC30>,175.07,422.95794642200025,0.34785685054709314,12,4,-0.34930000000000005,79.6673
CCCN(CCC)C1CCc2cccc(O)c2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDC90>,23.47,247.19361442,0.8620217161645692,2,1,3.371500000000002,76.07480000000005
CCCN(C\C=C\I)C1CCc2cccc(O)c2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDCF0>,23.47,371.0746123240006,0.7937997878416254,2,1,3.9102000000000032,88.94380000000005
CCC(=O)NC1CCc2cccc(OC)c2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDD50>,38.33,233.141578848,0.8676897383568527,2,1,2.0787,67.24070000000005
CCC(=O)NC1CCc2cccc(OC)c2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDDB0>,38.33,233.141578848,0.8676897383568527,2,1,2.0787,67.24070000000005
Cc1oc(=O)oc1CCl,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDE10>,43.35,147.9927217,0.5638104774920477,3,0,1.28002,31.537999999999993
Nc1c2ccccc2nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDE70>,38.91,194.08439832,0.558615089468334,2,1,2.970200000000001,63.66140000000003
Nc1c2ccccc2nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDED0>,38.91,194.08439832,0.558615089468334,2,1,2.970200000000001,63.66140000000003
Nc1c2ccccc2nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDF30>,38.91,194.08439832,0.558615089468334,2,1,2.970200000000001,63.66140000000003
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cccc(N)c4cc3Cn1c2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433DDF90>,107.44,363.1219060240005,0.3933731224003214,7,2,1.6618,98.93720000000003
OC(=O)c1c2ccccc2cc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DE030>,37.3,222.06807956,0.637361062899367,2,1,3.691200000000001,68.41330000000002
COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DE090>,76.14,362.09906031600036,0.7283080185085233,4,2,4.301200000000002,90.17540000000001
OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000291433DE0F0>,69.64,392.13477712800056,0.7872466006169224,3,2,4.815100000000004,97.41200000000005
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DE150>,141.44,565.1736668240007,0.21488624386430227,8,3,6.293500000000005,152.27239999999966
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433DE1B0>,141.44,565.1736668240007,0.21488624386430227,8,3,6.293500000000005,152.27239999999966
CC(=O)NC1C(=O)Nc2ccccc2C(=N1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433DE210>,70.56,293.1164267200004,0.8879969200298564,3,2,1.9382999999999992,84.75740000000002
